,image_path,caption,label
12517,/home/rinzler/Github/Image-Text-Matching/data/images/3354063643_1d8814eb13.jpg,a brown and white dog growling in the snow,1
12518,/home/rinzler/Github/Image-Text-Matching/data/images/3354063643_1d8814eb13.jpg,"The dog is in snow , and has a stick in its mouth .",1
12519,/home/rinzler/Github/Image-Text-Matching/data/images/3354063643_1d8814eb13.jpg,A black dog is jumping out of water .,0
12520,/home/rinzler/Github/Image-Text-Matching/data/images/3354063643_1d8814eb13.jpg,two men climbing a mountain,0
12521,/home/rinzler/Github/Image-Text-Matching/data/images/3354063643_1d8814eb13.jpg,a young man wearing a white helmet climbing up a rock wall,0
12522,/home/rinzler/Github/Image-Text-Matching/data/images/3354414391_a3908bd4ff.jpg,Two dogs and a truck .,1
12523,/home/rinzler/Github/Image-Text-Matching/data/images/3354414391_a3908bd4ff.jpg,Two dogs on their hind legs interlocking their front legs .,1
12524,/home/rinzler/Github/Image-Text-Matching/data/images/3354414391_a3908bd4ff.jpg,Two furry tri-colored dogs playing in the grass .,1
12525,/home/rinzler/Github/Image-Text-Matching/data/images/3354414391_a3908bd4ff.jpg,A woman is tugging on a white sheet and laughing,0
12526,/home/rinzler/Github/Image-Text-Matching/data/images/3354414391_a3908bd4ff.jpg,A person on a snowboard crosses a makeshift wooden bridge .,0
12527,/home/rinzler/Github/Image-Text-Matching/data/images/3354414391_a3908bd4ff.jpg,A person is windsurfing in the water .,0
12528,/home/rinzler/Github/Image-Text-Matching/data/images/3354474353_daf9e168cf.jpg,There are two dogs in the snow and one has something in his mouth .,1
12529,/home/rinzler/Github/Image-Text-Matching/data/images/3354474353_daf9e168cf.jpg,Two dogs are playing in the snow .,1
12530,/home/rinzler/Github/Image-Text-Matching/data/images/3354474353_daf9e168cf.jpg,"Two dogs walk in the snow , the larger dog has a fish in his mouth .",1
12531,/home/rinzler/Github/Image-Text-Matching/data/images/3354474353_daf9e168cf.jpg,A group of people sit near a large red brick building in the grass .,0
12532,/home/rinzler/Github/Image-Text-Matching/data/images/3354474353_daf9e168cf.jpg,People are painting colored squares on the ground .,0
12533,/home/rinzler/Github/Image-Text-Matching/data/images/3354474353_daf9e168cf.jpg,A young girl picks her nose .,0
12534,/home/rinzler/Github/Image-Text-Matching/data/images/3354883962_170d19bfe4.jpg,A dog runs in the snow .,1
12535,/home/rinzler/Github/Image-Text-Matching/data/images/3354883962_170d19bfe4.jpg,An off-white dog has his mouth open as he bounds through the fenced-in snowy area .,1
12536,/home/rinzler/Github/Image-Text-Matching/data/images/3354883962_170d19bfe4.jpg,"A white poodle is running in the snow , near a chain link fence .",1
12537,/home/rinzler/Github/Image-Text-Matching/data/images/3354883962_170d19bfe4.jpg,A white dog in the snow carries a plastic Mountain Dew bottle in its mouth .,0
12538,/home/rinzler/Github/Image-Text-Matching/data/images/3354883962_170d19bfe4.jpg,Two women in Japanese dress walk down the street .,0
12539,/home/rinzler/Github/Image-Text-Matching/data/images/3354883962_170d19bfe4.jpg,A little boy dances with a group of people behind him on a city street .,0
12540,/home/rinzler/Github/Image-Text-Matching/data/images/3355494822_61353a224d.jpg,a lone skier skiing through the snow .,1
12541,/home/rinzler/Github/Image-Text-Matching/data/images/3355494822_61353a224d.jpg,A man in a red jacket is skiing .,1
12542,/home/rinzler/Github/Image-Text-Matching/data/images/3355494822_61353a224d.jpg,A skier in a red coat going down a hill .,1
12543,/home/rinzler/Github/Image-Text-Matching/data/images/3355494822_61353a224d.jpg,A young boy pulls another boy wearing a silly hat in a radio flyer wagon .,0
12544,/home/rinzler/Github/Image-Text-Matching/data/images/3355494822_61353a224d.jpg,A girl and guy holding signs and hugging .,0
12545,/home/rinzler/Github/Image-Text-Matching/data/images/3355494822_61353a224d.jpg,A man on a cliff .,0
12546,/home/rinzler/Github/Image-Text-Matching/data/images/335588286_f67ed8c9f9.jpg,A fluffy dog holds a stick in its mouth on a beach .,1
12547,/home/rinzler/Github/Image-Text-Matching/data/images/335588286_f67ed8c9f9.jpg,a small white dog catching a stick on the shore at the beach .,1
12548,/home/rinzler/Github/Image-Text-Matching/data/images/335588286_f67ed8c9f9.jpg,A white dog on a beach is carrying a stick in its mouth .,1
12549,/home/rinzler/Github/Image-Text-Matching/data/images/335588286_f67ed8c9f9.jpg,White dove glides above water .,0
12550,/home/rinzler/Github/Image-Text-Matching/data/images/335588286_f67ed8c9f9.jpg,The brown horse is next to a red barrel at the rodeo .,0
12551,/home/rinzler/Github/Image-Text-Matching/data/images/335588286_f67ed8c9f9.jpg,A young girl is jumping on carpet while another girl standing in front of her looks to the left .,0
12552,/home/rinzler/Github/Image-Text-Matching/data/images/3356494271_6103d0b556.jpg,A man and a woman watch two dogs .,1
12553,/home/rinzler/Github/Image-Text-Matching/data/images/3356494271_6103d0b556.jpg,One huge dog and one little dog are on a path with a tall man and shorter woman .,1
12554,/home/rinzler/Github/Image-Text-Matching/data/images/3356494271_6103d0b556.jpg,Two women with their dogs on a forest path .,1
12555,/home/rinzler/Github/Image-Text-Matching/data/images/3356494271_6103d0b556.jpg,The people walk near a brick building .,0
12556,/home/rinzler/Github/Image-Text-Matching/data/images/3356494271_6103d0b556.jpg,A surfer is riding a wave .,0
12557,/home/rinzler/Github/Image-Text-Matching/data/images/3356494271_6103d0b556.jpg,A group of people working together with a star-shaped looking metal frame .,0
12558,/home/rinzler/Github/Image-Text-Matching/data/images/3356642567_f1d92cb81b.jpg,A girl in a white and pink sweater is looking up through tree branches .,1
12559,/home/rinzler/Github/Image-Text-Matching/data/images/3356642567_f1d92cb81b.jpg,A little girl with black hair pokes her head through tree branches .,1
12560,/home/rinzler/Github/Image-Text-Matching/data/images/3356642567_f1d92cb81b.jpg,Small girl wearing a white sweater standing between branches of a tree with green leaves .,1
12561,/home/rinzler/Github/Image-Text-Matching/data/images/3356642567_f1d92cb81b.jpg,A skateboarder examines the Hollywood Walk of Fame .,0
12562,/home/rinzler/Github/Image-Text-Matching/data/images/3356642567_f1d92cb81b.jpg,a young person playing in the snow with two black dogs .,0
12563,/home/rinzler/Github/Image-Text-Matching/data/images/3356642567_f1d92cb81b.jpg,A young boy with his tongue stuck out is climbing onto a wooden platform .,0
12564,/home/rinzler/Github/Image-Text-Matching/data/images/3356901257_83811a19eb.jpg,A brown dog on the sand .,1
12565,/home/rinzler/Github/Image-Text-Matching/data/images/3356901257_83811a19eb.jpg,A brown dog plays in the sand near a man in a green cap .,1
12566,/home/rinzler/Github/Image-Text-Matching/data/images/3356901257_83811a19eb.jpg,A dog playing ball in the sand .,1
12567,/home/rinzler/Github/Image-Text-Matching/data/images/3356901257_83811a19eb.jpg,A young male child slides down a blue slide while his mom watches .,0
12568,/home/rinzler/Github/Image-Text-Matching/data/images/3356901257_83811a19eb.jpg,A black puppy chewing on an adult brown dog .,0
12569,/home/rinzler/Github/Image-Text-Matching/data/images/3356901257_83811a19eb.jpg,The child is hanging upside down with his legs over a pole .,0
12570,/home/rinzler/Github/Image-Text-Matching/data/images/3356938707_d95ba97430.jpg,A man with a blue shirt posing with a taller man in sunglasses,1
12571,/home/rinzler/Github/Image-Text-Matching/data/images/3356938707_d95ba97430.jpg,A man with glasses and a blue and black striped shirt and another man wearing a brown jacket pose for a picture .,1
12572,/home/rinzler/Github/Image-Text-Matching/data/images/3356938707_d95ba97430.jpg,Two men wearing eyeglasses standing together .,1
12573,/home/rinzler/Github/Image-Text-Matching/data/images/3356938707_d95ba97430.jpg,Girl in pink shirt and blue flowered shorts swinging a pillow .,0
12574,/home/rinzler/Github/Image-Text-Matching/data/images/3356938707_d95ba97430.jpg,A boy with an orange tool on the shore is spraying a girl standing in shallow water with mud .,0
12575,/home/rinzler/Github/Image-Text-Matching/data/images/3356938707_d95ba97430.jpg,Two women are holding a young child .,0
12576,/home/rinzler/Github/Image-Text-Matching/data/images/3357937209_cf4a9512ac.jpg,A black sheep with three white dogs .,1
12577,/home/rinzler/Github/Image-Text-Matching/data/images/3357937209_cf4a9512ac.jpg,four white dogs are standing beside a black sheep .,1
12578,/home/rinzler/Github/Image-Text-Matching/data/images/3357937209_cf4a9512ac.jpg,White dogs stand near a sheep or llama .,1
12579,/home/rinzler/Github/Image-Text-Matching/data/images/3357937209_cf4a9512ac.jpg,a tennis player wearing a green shirt about to hit a ball with his racquet .,0
12580,/home/rinzler/Github/Image-Text-Matching/data/images/3357937209_cf4a9512ac.jpg,"A girl in a red jacket , surrounded by people .",0
12581,/home/rinzler/Github/Image-Text-Matching/data/images/3357937209_cf4a9512ac.jpg,A tan dog wearing a blue collar is playing with an orange toy .,0
12582,/home/rinzler/Github/Image-Text-Matching/data/images/3358682439_be4b83544c.jpg,a woman in jeans and a woman in shorts are petting a baby kangaroo .,1
12583,/home/rinzler/Github/Image-Text-Matching/data/images/3358682439_be4b83544c.jpg,Two girls pet a small kangaroo in a grassy field .,1
12584,/home/rinzler/Github/Image-Text-Matching/data/images/3358682439_be4b83544c.jpg,Two women pet a kangaroo in a park .,1
12585,/home/rinzler/Github/Image-Text-Matching/data/images/3358682439_be4b83544c.jpg,An overweight person drinking .,0
12586,/home/rinzler/Github/Image-Text-Matching/data/images/3358682439_be4b83544c.jpg,A male wearing a blue shirt is holding a cup in hand while staring at the camera .,0
12587,/home/rinzler/Github/Image-Text-Matching/data/images/3358682439_be4b83544c.jpg,a young girl wearing a bulky red life jacket floating in a lake .,0
12588,/home/rinzler/Github/Image-Text-Matching/data/images/3359089834_263e529c71.jpg,A group of dogs are playing together in snow .,1
12589,/home/rinzler/Github/Image-Text-Matching/data/images/3359089834_263e529c71.jpg,A pack of dogs playing in the snow .,1
12590,/home/rinzler/Github/Image-Text-Matching/data/images/3359089834_263e529c71.jpg,Two black dogs and 2 white dogs interact with one another in a snowy field .,1
12591,/home/rinzler/Github/Image-Text-Matching/data/images/3359089834_263e529c71.jpg,A girl in a dress sitting on a red swing ride .,0
12592,/home/rinzler/Github/Image-Text-Matching/data/images/3359089834_263e529c71.jpg,The boy wearing swimming trunks is jumping off a pier into a lake .,0
12593,/home/rinzler/Github/Image-Text-Matching/data/images/3359089834_263e529c71.jpg,two motorcyclist racing around a track,0
12594,/home/rinzler/Github/Image-Text-Matching/data/images/3359551687_68f2f0212a.jpg,A girl does a cartwheel in the street while people watch from the sidewalk .,1
12595,/home/rinzler/Github/Image-Text-Matching/data/images/3359551687_68f2f0212a.jpg,a girl doing a cartwheel in front of a crowd,1
12596,/home/rinzler/Github/Image-Text-Matching/data/images/3359551687_68f2f0212a.jpg,The person in the black shirt performed a stunt in the street while the crowd watched .,1
12597,/home/rinzler/Github/Image-Text-Matching/data/images/3359551687_68f2f0212a.jpg,A little boy with an orange shirt is playing outside with bubbles .,0
12598,/home/rinzler/Github/Image-Text-Matching/data/images/3359551687_68f2f0212a.jpg,A man skiing wearing goggles .,0
12599,/home/rinzler/Github/Image-Text-Matching/data/images/3359551687_68f2f0212a.jpg,A boat with two fishermen sits peacefully on the lake .,0
12600,/home/rinzler/Github/Image-Text-Matching/data/images/3359636318_39267812a0.jpg,A group of people are standing in front of some stores .,1
12601,/home/rinzler/Github/Image-Text-Matching/data/images/3359636318_39267812a0.jpg,People stand on a sidewalk outside of retail stores .,1
12602,/home/rinzler/Github/Image-Text-Matching/data/images/3359636318_39267812a0.jpg,Two people are talking outside of the video game shop next door to the mobile phone store .,1
12603,/home/rinzler/Github/Image-Text-Matching/data/images/3359636318_39267812a0.jpg,A man with glasses wearing all black sits on grass surrounded by other people .,0
12604,/home/rinzler/Github/Image-Text-Matching/data/images/3359636318_39267812a0.jpg,A horse bucking wildly,0
12605,/home/rinzler/Github/Image-Text-Matching/data/images/3359636318_39267812a0.jpg,The orange rider is driving a motorcycle on one wheel .,0
12606,/home/rinzler/Github/Image-Text-Matching/data/images/3360730513_211e1a4db6.jpg,A dancing girl performs a high kick in a parade .,1
12607,/home/rinzler/Github/Image-Text-Matching/data/images/3360730513_211e1a4db6.jpg,A girl in a black t-shirt doing a jump while other girls walk behind her during a parade .,1
12608,/home/rinzler/Github/Image-Text-Matching/data/images/3360730513_211e1a4db6.jpg,The young dancer marches in the parade .,1
12609,/home/rinzler/Github/Image-Text-Matching/data/images/3360730513_211e1a4db6.jpg,A brown dog wearing a blue harness jumps over the grassy field .,0
12610,/home/rinzler/Github/Image-Text-Matching/data/images/3360730513_211e1a4db6.jpg,Closeup of an elderly woman walking across a street with her male companion .,0
12611,/home/rinzler/Github/Image-Text-Matching/data/images/3360730513_211e1a4db6.jpg,A track athlete does a pole vault .,0
12612,/home/rinzler/Github/Image-Text-Matching/data/images/3360994630_d4616c1b14.jpg,A black and white bird getting ready to land on the water .,1
12613,/home/rinzler/Github/Image-Text-Matching/data/images/3360994630_d4616c1b14.jpg,A large bird flaps its wings above the water .,1
12614,/home/rinzler/Github/Image-Text-Matching/data/images/3360994630_d4616c1b14.jpg,White bird with red eyes gets ready for a landing .,1
12615,/home/rinzler/Github/Image-Text-Matching/data/images/3360994630_d4616c1b14.jpg,"A man , leaning against a concrete wall with his arms resting on top , looks over a balcony .",0
12616,/home/rinzler/Github/Image-Text-Matching/data/images/3360994630_d4616c1b14.jpg,People seen through the window of a bus .,0
12617,/home/rinzler/Github/Image-Text-Matching/data/images/3360994630_d4616c1b14.jpg,A large dog runs through a field with a smaller dog .,0
12618,/home/rinzler/Github/Image-Text-Matching/data/images/3361210233_962d630ec5.jpg,A dog carrying a stick in its mouth runs through a snow-covered field .,1
12619,/home/rinzler/Github/Image-Text-Matching/data/images/3361210233_962d630ec5.jpg,A dog runs over the snow carrying a large stick in its mouth .,1
12620,/home/rinzler/Github/Image-Text-Matching/data/images/3361210233_962d630ec5.jpg,A large brown and white dog is carrying a stick through a white and snowy area .,1
12621,/home/rinzler/Github/Image-Text-Matching/data/images/3361210233_962d630ec5.jpg,A dog running at the beach in front of the ocean and a bright blue cloudy sky .,0
12622,/home/rinzler/Github/Image-Text-Matching/data/images/3361210233_962d630ec5.jpg,A kid in a yellow shirt wrestles with a denim wearing kid on the white couch .,0
12623,/home/rinzler/Github/Image-Text-Matching/data/images/3361210233_962d630ec5.jpg,A young shirtless boy in kakhi pants is kneeling in a marsh while someone splashes nearby .,0
12624,/home/rinzler/Github/Image-Text-Matching/data/images/3361411074_83f27d2a1c.jpg,A brown and white dog is running up a grassy hill .,1
12625,/home/rinzler/Github/Image-Text-Matching/data/images/3361411074_83f27d2a1c.jpg,A dog is running up a grassy hill .,1
12626,/home/rinzler/Github/Image-Text-Matching/data/images/3361411074_83f27d2a1c.jpg,a white and brown dog is running up a grassy hill .,1
12627,/home/rinzler/Github/Image-Text-Matching/data/images/3361411074_83f27d2a1c.jpg,A young girl in a red top is running through a grassy area with large buildings in the background .,0
12628,/home/rinzler/Github/Image-Text-Matching/data/images/3361411074_83f27d2a1c.jpg,A dog swims in the water .,0
12629,/home/rinzler/Github/Image-Text-Matching/data/images/3361411074_83f27d2a1c.jpg,Boy in green tunic on rock wall .,0
12630,/home/rinzler/Github/Image-Text-Matching/data/images/3361990489_92244a58ef.jpg,A young girl in jeans is standing on a tree limb posing for the camera .,1
12631,/home/rinzler/Github/Image-Text-Matching/data/images/3361990489_92244a58ef.jpg,A young girl posing for a photo while standing in a tree .,1
12632,/home/rinzler/Github/Image-Text-Matching/data/images/3361990489_92244a58ef.jpg,The young girl is standing in a tree .,1
12633,/home/rinzler/Github/Image-Text-Matching/data/images/3361990489_92244a58ef.jpg,A dog jumps in midair to catch a Frisbee .,0
12634,/home/rinzler/Github/Image-Text-Matching/data/images/3361990489_92244a58ef.jpg,A boy skateboards on a cement wall .,0
12635,/home/rinzler/Github/Image-Text-Matching/data/images/3361990489_92244a58ef.jpg,A man wearing glasses stands in front of a snowy mountain .,0
12636,/home/rinzler/Github/Image-Text-Matching/data/images/3362189985_fbae8f860a.jpg,A man in a burnt red shirt carrying a shoulder bag walking along a city street .,1
12637,/home/rinzler/Github/Image-Text-Matching/data/images/3362189985_fbae8f860a.jpg,"A man in a red t-shirt , gray hair stand with a black backpack over his shoulder .",1
12638,/home/rinzler/Github/Image-Text-Matching/data/images/3362189985_fbae8f860a.jpg,The man in the red shirt is carrying a black bag through the city streets .,1
12639,/home/rinzler/Github/Image-Text-Matching/data/images/3362189985_fbae8f860a.jpg,Three commuters sit on a train .,0
12640,/home/rinzler/Github/Image-Text-Matching/data/images/3362189985_fbae8f860a.jpg,a cat sits alone in dry grass .,0
12641,/home/rinzler/Github/Image-Text-Matching/data/images/3362189985_fbae8f860a.jpg,A dog running up a sandy hill,0
12642,/home/rinzler/Github/Image-Text-Matching/data/images/3363750526_efcedc47a9.jpg,A black and white dog is running on the beach .,1
12643,/home/rinzler/Github/Image-Text-Matching/data/images/3363750526_efcedc47a9.jpg,A dog runs on the beach .,1
12644,/home/rinzler/Github/Image-Text-Matching/data/images/3363750526_efcedc47a9.jpg,This large black and white dog is running on the sand .,1
12645,/home/rinzler/Github/Image-Text-Matching/data/images/3363750526_efcedc47a9.jpg,A skateboarder performs a skateboard trick against a graffiti wall .,0
12646,/home/rinzler/Github/Image-Text-Matching/data/images/3363750526_efcedc47a9.jpg,A man skates down a long outdoor stairway .,0
12647,/home/rinzler/Github/Image-Text-Matching/data/images/3363750526_efcedc47a9.jpg,A person hikes on a mountain .,0
12648,/home/rinzler/Github/Image-Text-Matching/data/images/3364026240_645d533fda.jpg,a lone skier skiing down a snowy mountain on one ski .,1
12649,/home/rinzler/Github/Image-Text-Matching/data/images/3364026240_645d533fda.jpg,A man skis downhill on a mountain .,1
12650,/home/rinzler/Github/Image-Text-Matching/data/images/3364026240_645d533fda.jpg,A snowboarder on a wide plain of snow,1
12651,/home/rinzler/Github/Image-Text-Matching/data/images/3364026240_645d533fda.jpg,A white dog is standing on its hind legs with a ball in its mouth .,0
12652,/home/rinzler/Github/Image-Text-Matching/data/images/3364026240_645d533fda.jpg,A bald man climbing rocks .,0
12653,/home/rinzler/Github/Image-Text-Matching/data/images/3364026240_645d533fda.jpg,Someone drives a fast car past old buildings .,0
12654,/home/rinzler/Github/Image-Text-Matching/data/images/3364151356_eecd07a23e.jpg,a brown dog running through the dirty muddy grass,1
12655,/home/rinzler/Github/Image-Text-Matching/data/images/3364151356_eecd07a23e.jpg,A dog running along a fence on a dirt track .,1
12656,/home/rinzler/Github/Image-Text-Matching/data/images/3364151356_eecd07a23e.jpg,The large brown dog is running outside in the dirt .,1
12657,/home/rinzler/Github/Image-Text-Matching/data/images/3364151356_eecd07a23e.jpg,Child playing with soccer ball in a field .,0
12658,/home/rinzler/Github/Image-Text-Matching/data/images/3364151356_eecd07a23e.jpg,a little girl is sitting at a table with a jug of juice and some watermelon slices .,0
12659,/home/rinzler/Github/Image-Text-Matching/data/images/3364151356_eecd07a23e.jpg,Black dog amid white animals in the field .,0
12660,/home/rinzler/Github/Image-Text-Matching/data/images/336460583_6c8ccb7188.jpg,A little brown dog is running in a field .,1
12661,/home/rinzler/Github/Image-Text-Matching/data/images/336460583_6c8ccb7188.jpg,A little brown dog is running on the grass .,1
12662,/home/rinzler/Github/Image-Text-Matching/data/images/336460583_6c8ccb7188.jpg,A small brown dog is running over grass littered with dry leaves .,1
12663,/home/rinzler/Github/Image-Text-Matching/data/images/336460583_6c8ccb7188.jpg,A man and a woman dressed in black walk towards a gate near a wooded area .,0
12664,/home/rinzler/Github/Image-Text-Matching/data/images/336460583_6c8ccb7188.jpg,Boy with toy gun pointed at the camera .,0
12665,/home/rinzler/Github/Image-Text-Matching/data/images/336460583_6c8ccb7188.jpg,The child is sitting on the street playing with a red toy .,0
12666,/home/rinzler/Github/Image-Text-Matching/data/images/3364796213_b8948913b5.jpg,A crowd of joyful people parade through an Asian street with black banners .,1
12667,/home/rinzler/Github/Image-Text-Matching/data/images/3364796213_b8948913b5.jpg,A crowd of people carrying flags bike and walk through the streets .,1
12668,/home/rinzler/Github/Image-Text-Matching/data/images/3364796213_b8948913b5.jpg,People ride bikes and carry black flags along a road where others are gathered .,1
12669,/home/rinzler/Github/Image-Text-Matching/data/images/3364796213_b8948913b5.jpg,A man doing a wheelie on a dirt bike .,0
12670,/home/rinzler/Github/Image-Text-Matching/data/images/3364796213_b8948913b5.jpg,Brown and black dog with its nose pointed upwards .,0
12671,/home/rinzler/Github/Image-Text-Matching/data/images/3364796213_b8948913b5.jpg,A couple sit on the hood of a car with their backs to the camera .,0
12672,/home/rinzler/Github/Image-Text-Matching/data/images/3364797223_1f0b2f98ed.jpg,A group of Asian teenagers are holding flags on a street .,1
12673,/home/rinzler/Github/Image-Text-Matching/data/images/3364797223_1f0b2f98ed.jpg,A group of happy young men and women hold flags with Chinese writing on them .,1
12674,/home/rinzler/Github/Image-Text-Matching/data/images/3364797223_1f0b2f98ed.jpg,several young asian people carrying black and white flags,1
12675,/home/rinzler/Github/Image-Text-Matching/data/images/3364797223_1f0b2f98ed.jpg,Two young Asian men juggle colored boxes in a mall .,0
12676,/home/rinzler/Github/Image-Text-Matching/data/images/3364797223_1f0b2f98ed.jpg,A dog is running through a very wooded area with large white flowers .,0
12677,/home/rinzler/Github/Image-Text-Matching/data/images/3364797223_1f0b2f98ed.jpg,Three women sit in a village .,0
12678,/home/rinzler/Github/Image-Text-Matching/data/images/336551615_a01418bc53.jpg,people with equipment climbing up a snowy mountain,1
12679,/home/rinzler/Github/Image-Text-Matching/data/images/336551615_a01418bc53.jpg,People are hiking up a mountain in the snow .,1
12680,/home/rinzler/Github/Image-Text-Matching/data/images/336551615_a01418bc53.jpg,Two mountaineers are walking across a snowcapped mountain .,1
12681,/home/rinzler/Github/Image-Text-Matching/data/images/336551615_a01418bc53.jpg,Three men are standing in a crowd talking .,0
12682,/home/rinzler/Github/Image-Text-Matching/data/images/336551615_a01418bc53.jpg,A black dog plays with a toy on the grass .,0
12683,/home/rinzler/Github/Image-Text-Matching/data/images/336551615_a01418bc53.jpg,Two girls enjoy a ride at an amusement park .,0
12684,/home/rinzler/Github/Image-Text-Matching/data/images/3365783912_e12c3510d8.jpg,Two elderly people walk down a city sidewalk by words written in chalk .,1
12685,/home/rinzler/Github/Image-Text-Matching/data/images/3365783912_e12c3510d8.jpg,Two men walk along a busy city street with words printed on the sidewalk .,1
12686,/home/rinzler/Github/Image-Text-Matching/data/images/3365783912_e12c3510d8.jpg,Two people walk down a city street that has writing on it .,1
12687,/home/rinzler/Github/Image-Text-Matching/data/images/3365783912_e12c3510d8.jpg,The girl is sitting on a white couch with a boy nearby .,0
12688,/home/rinzler/Github/Image-Text-Matching/data/images/3365783912_e12c3510d8.jpg,The man is training a dog to zigzag through poles .,0
12689,/home/rinzler/Github/Image-Text-Matching/data/images/3365783912_e12c3510d8.jpg,Many people have arms lifted in a crowd .,0
12690,/home/rinzler/Github/Image-Text-Matching/data/images/3367758711_a8c09607ac.jpg,There are two women crossing the street in front of two buses .,1
12691,/home/rinzler/Github/Image-Text-Matching/data/images/3367758711_a8c09607ac.jpg,Two women in headwraps are hurrying past buses .,1
12692,/home/rinzler/Github/Image-Text-Matching/data/images/3367758711_a8c09607ac.jpg,Two women with their heads covered crossing the road in front of buses .,1
12693,/home/rinzler/Github/Image-Text-Matching/data/images/3367758711_a8c09607ac.jpg,A man in a red shirt is standing with two fitls in front of an old structure .,0
12694,/home/rinzler/Github/Image-Text-Matching/data/images/3367758711_a8c09607ac.jpg,a young child carrying a doll in a stroller,0
12695,/home/rinzler/Github/Image-Text-Matching/data/images/3367758711_a8c09607ac.jpg,Two brown and white dogs in the grass near a stone structure .,0
12696,/home/rinzler/Github/Image-Text-Matching/data/images/3368671163_0171259581.jpg,A beige dog runs behind a white dog holding a yellow toy .,1
12697,/home/rinzler/Github/Image-Text-Matching/data/images/3368671163_0171259581.jpg,a dog chases another dog with a toy in its mouth .,1
12698,/home/rinzler/Github/Image-Text-Matching/data/images/3368671163_0171259581.jpg,The dog is holding a yellow toy .,1
12699,/home/rinzler/Github/Image-Text-Matching/data/images/3368671163_0171259581.jpg,Men play rugby .,0
12700,/home/rinzler/Github/Image-Text-Matching/data/images/3368671163_0171259581.jpg,Two boys watch a seal in an aquarium .,0
12701,/home/rinzler/Github/Image-Text-Matching/data/images/3368671163_0171259581.jpg,A brown dog runs for a white and black dog on the grass .,0
12702,/home/rinzler/Github/Image-Text-Matching/data/images/3369354061_2bab79f91f.jpg,A blonde baby girl in green is walking and holding a box .,1
12703,/home/rinzler/Github/Image-Text-Matching/data/images/3369354061_2bab79f91f.jpg,A little girl in a green dress with blue dots is carrying a box with a handle .,1
12704,/home/rinzler/Github/Image-Text-Matching/data/images/3369354061_2bab79f91f.jpg,A young girl walks with a lunchbox .,1
12705,/home/rinzler/Github/Image-Text-Matching/data/images/3369354061_2bab79f91f.jpg,The dogs are racing .,0
12706,/home/rinzler/Github/Image-Text-Matching/data/images/3369354061_2bab79f91f.jpg,Child holding plastic car sits on a tire .,0
12707,/home/rinzler/Github/Image-Text-Matching/data/images/3369354061_2bab79f91f.jpg,Two boys tussle in the sand at a park .,0
12708,/home/rinzler/Github/Image-Text-Matching/data/images/3371567529_606fa3452b.jpg,A man in a black suit is surfing along a crashing wave .,1
12709,/home/rinzler/Github/Image-Text-Matching/data/images/3371567529_606fa3452b.jpg,A surfer is riding on a breaking wave .,1
12710,/home/rinzler/Github/Image-Text-Matching/data/images/3371567529_606fa3452b.jpg,Man in a wetsuit catching a wave on a surfboard .,1
12711,/home/rinzler/Github/Image-Text-Matching/data/images/3371567529_606fa3452b.jpg,People are watching a man who is climbing on a rock face .,0
12712,/home/rinzler/Github/Image-Text-Matching/data/images/3371567529_606fa3452b.jpg,Motorcyclist upside down in midair during a daring stunt-leap,0
12713,/home/rinzler/Github/Image-Text-Matching/data/images/3371567529_606fa3452b.jpg,A tri-colored dog wearing a green collar and a purple harness is shaking its body .,0
12714,/home/rinzler/Github/Image-Text-Matching/data/images/3372214646_cc2ceb182f.jpg,A group of greyhounds race on a track .,1
12715,/home/rinzler/Github/Image-Text-Matching/data/images/3372214646_cc2ceb182f.jpg,A kangaroo wearing a yellow and black striped vest with the number eight on it is hopping .,1
12716,/home/rinzler/Github/Image-Text-Matching/data/images/3372214646_cc2ceb182f.jpg,Race dogs run their fastest down a sandy track .,1
12717,/home/rinzler/Github/Image-Text-Matching/data/images/3372214646_cc2ceb182f.jpg,A boy jumps high on his skateboard .,0
12718,/home/rinzler/Github/Image-Text-Matching/data/images/3372214646_cc2ceb182f.jpg,A small child in a red jacket is sitting on a man s shoulders and holding his head .,0
12719,/home/rinzler/Github/Image-Text-Matching/data/images/3372214646_cc2ceb182f.jpg,"A couple kiss outdoors , while another couple watch .",0
12720,/home/rinzler/Github/Image-Text-Matching/data/images/3372340429_91c4f4af30.jpg,a few dogs jumping around in the snow,1
12721,/home/rinzler/Github/Image-Text-Matching/data/images/3372340429_91c4f4af30.jpg,A large dog and two smaller dogs running around in the snow .,1
12722,/home/rinzler/Github/Image-Text-Matching/data/images/3372340429_91c4f4af30.jpg,Three dogs run around in the snow .,1
12723,/home/rinzler/Github/Image-Text-Matching/data/images/3372340429_91c4f4af30.jpg,"The player in the white dribbles the ball , while the player in the orange tries to stop him .",0
12724,/home/rinzler/Github/Image-Text-Matching/data/images/3372340429_91c4f4af30.jpg,Two children walk along a path holding purple flowers .,0
12725,/home/rinzler/Github/Image-Text-Matching/data/images/3372340429_91c4f4af30.jpg,A black and white dog walking in shallow water,0
12726,/home/rinzler/Github/Image-Text-Matching/data/images/3373069977_bc73e9e409.jpg,Snowboarders are jumping their boards off a mound of snow .,1
12727,/home/rinzler/Github/Image-Text-Matching/data/images/3373069977_bc73e9e409.jpg,Snowboarders do tricks on mountain .,1
12728,/home/rinzler/Github/Image-Text-Matching/data/images/3373069977_bc73e9e409.jpg,two snowboarders jump .,1
